"fecha_inicio_sintomas","Departamento","frecuencia","media_movil_7d"
2023-03-21,"Sucre",2,2.42857142857143
2023-03-21,"Valle del Cauca",3,2.71428571428571
2023-03-22,"Antioquia",4,3.14285714285714
2023-03-22,"Bogotá, D.C.",24,6.28571428571429
2023-03-22,"Bolívar",2,6.28571428571429
2023-03-22,"Boyacá",2,6.42857142857143
2023-03-22,"Cesar",5,6
2023-03-22,"Cundinamarca",5,6.42857142857143
2023-03-22,"Huila",1,6.14285714285714
2023-03-22,"La Guajira",1,5.71428571428571
2023-03-22,"Magdalena",1,2.42857142857143
2023-03-22,"Meta",1,2.28571428571429
2023-03-22,"Nariño",4,2.57142857142857
2023-03-22,"Norte de Santander",1,2
2023-03-22,"Santander",5,2
2023-03-22,"Sucre",3,2.28571428571429
2023-03-22,"Tolima",3,2.57142857142857
2023-03-22,"Valle del Cauca",10,3.85714285714286
2023-03-23,"Antioquia",21,6.71428571428571
2023-03-23,"Arauca",1,6.28571428571429
2023-03-23,"Atlántico",4,6.71428571428571
2023-03-23,"Bogotá, D.C.",22,9.14285714285714
2023-03-23,"Boyacá",2,9
2023-03-23,"Cesar",6,9.42857142857143
2023-03-23,"Chocó",1,8.14285714285714
2023-03-23,"Cundinamarca",3,5.57142857142857
2023-03-23,"Córdoba",6,6.28571428571429
2023-03-23,"Guaviare",1,5.85714285714286
2023-03-23,"Meta",4,3.28571428571429
2023-03-23,"Norte de Santander",8,4.14285714285714
2023-03-23,"San Andrés",1,3.42857142857143
2023-03-23,"Santander",4,3.85714285714286
2023-03-23,"Sucre",1,3.57142857142857
2023-03-23,"Tolima",4,3.28571428571429
2023-03-23,"Valle del Cauca",5,3.85714285714286
2023-03-24,"Antioquia",6,4.14285714285714
2023-03-24,"Atlántico",1,3.14285714285714
2023-03-24,"Bogotá, D.C.",26,6.71428571428571
2023-03-24,"Bolívar",2,6.42857142857143
2023-03-24,"Boyacá",7,7.28571428571429
2023-03-24,"Caldas",1,6.85714285714286
2023-03-24,"Casanare",1,6.28571428571429
2023-03-24,"Cauca",2,5.71428571428571
2023-03-24,"Cesar",3,6
2023-03-24,"Cundinamarca",9,3.57142857142857
2023-03-24,"Córdoba",2,3.57142857142857
2023-03-24,"Huila",1,2.71428571428571
2023-03-24,"La Guajira",3,3
2023-03-24,"Magdalena",2,3.14285714285714
2023-03-24,"Nariño",1,3
2023-03-24,"Norte de Santander",5,3.28571428571429
2023-03-24,"Putumayo",1,2.14285714285714
2023-03-24,"Santander",6,2.71428571428571
2023-03-24,"Sucre",1,2.71428571428571
2023-03-24,"Tolima",1,2.42857142857143
2023-03-24,"Valle del Cauca",4,2.71428571428571
2023-03-25,"Antioquia",10,4
2023-03-25,"Atlántico",3,3.71428571428571
2023-03-25,"Bogotá, D.C.",18,6.14285714285714
2023-03-25,"Boyacá",2,5.57142857142857
2023-03-25,"Cauca",1,5.57142857142857
2023-03-25,"Cundinamarca",1,5.57142857142857
2023-03-25,"Córdoba",3,5.42857142857143
2023-03-25,"Magdalena",2,4.28571428571429
2023-03-25,"Nariño",1,4
2023-03-25,"Santander",12,3.14285714285714
2023-03-25,"Valle del Cauca",1,3
2023-03-26,"Antioquia",9,4.14285714285714
2023-03-26,"Atlántico",3,4.42857142857143
2023-03-26,"Bogotá, D.C.",9,5.28571428571429
2023-03-26,"Bolívar",2,5.28571428571429
2023-03-26,"Boyacá",2,5.42857142857143
2023-03-26,"Cesar",3,4.14285714285714
2023-03-26,"Cundinamarca",1,4.14285714285714
2023-03-26,"La Guajira",2,3.14285714285714
2023-03-26,"Meta",2,3
2023-03-26,"Nariño",1,1.85714285714286
2023-03-26,"Norte de Santander",5,2.28571428571429
2023-03-26,"Risaralda",1,2.14285714285714
2023-03-26,"Santander",6,2.57142857142857
2023-03-26,"Valle del Cauca",7,3.42857142857143
2023-03-27,"Antioquia",12,4.85714285714286
2023-03-27,"Atlántico",7,5.57142857142857
2023-03-27,"Bogotá, D.C.",33,10.1428571428571
2023-03-27,"Bolívar",4,10
2023-03-27,"Boyacá",2,10.1428571428571
2023-03-27,"Caldas",1,9.42857142857143
2023-03-27,"Cauca",1,8.57142857142857
2023-03-27,"Cesar",2,7.14285714285714
2023-03-27,"Cundinamarca",3,6.57142857142857
2023-03-27,"La Guajira",4,2.42857142857143
2023-03-27,"Norte de Santander",1,2
2023-03-27,"Quindio",1,1.85714285714286
2023-03-27,"Santander",5,2.42857142857143
2023-03-27,"Tolima",2,2.57142857142857
2023-03-27,"Valle del Cauca",10,3.71428571428571
2023-03-28,"Antioquia",15,5.42857142857143
2023-03-28,"Atlántico",5,5.57142857142857
2023-03-28,"Bogotá, D.C.",21,8.42857142857143
2023-03-28,"Boyacá",1,8.42857142857143
2023-03-28,"Caldas",1,7.85714285714286
2023-03-28,"Cesar",1,7.71428571428571
2023-03-28,"Cundinamarca",8,7.42857142857143
2023-03-28,"Magdalena",1,5.42857142857143
2023-03-28,"Norte de Santander",5,5.42857142857143
2023-03-28,"Risaralda",1,2.57142857142857
2023-03-28,"Santander",9,3.71428571428571
2023-03-28,"Valle del Cauca",3,4
2023-03-29,"Antioquia",5,4.57142857142857
2023-03-29,"Arauca",1,3.57142857142857
2023-03-29,"Atlántico",4,4
2023-03-29,"Bogotá, D.C.",18,5.85714285714286
2023-03-29,"Bolívar",1,5.85714285714286
2023-03-29,"Caldas",1,4.71428571428571
2023-03-29,"Cauca",1,4.42857142857143
2023-03-29,"Cesar",4,4.28571428571429
2023-03-29,"Cundinamarca",3,4.57142857142857
2023-03-29,"Córdoba",1,4.14285714285714
2023-03-29,"Huila",1,1.71428571428571
2023-03-29,"Norte de Santander",2,1.85714285714286
2023-03-29,"Quindio",1,1.85714285714286
2023-03-29,"Risaralda",1,1.85714285714286
2023-03-29,"Santander",9,2.57142857142857
2023-03-29,"Sucre",1,2.28571428571429
2023-03-29,"Tolima",2,2.42857142857143
2023-03-29,"Valle del Cauca",5,3
2023-03-30,"Antioquia",10,4.14285714285714
2023-03-30,"Atlántico",4,4.57142857142857
2023-03-30,"Bogotá, D.C.",23,7.71428571428571
2023-03-30,"Bolívar",3,6.85714285714286
2023-03-30,"Boyacá",2,7
2023-03-30,"Caldas",1,6.85714285714286
2023-03-30,"Cesar",2,6.42857142857143
2023-03-30,"La Guajira",1,5.14285714285714
2023-03-30,"Magdalena",3,5
2023-03-30,"Nariño",1,1.85714285714286
2023-03-30,"Norte de Santander",4,2
2023-03-30,"Santander",4,2.28571428571429
2023-03-30,"Valle del Cauca",4,2.71428571428571
2023-03-31,"Antioquia",8,3.57142857142857
2023-03-31,"Atlántico",3,3.85714285714286
2023-03-31,"Bogotá, D.C.",29,7.57142857142857
2023-03-31,"Bolívar",3,7.85714285714286
2023-03-31,"Boyacá",1,7.42857142857143
2023-03-31,"Caldas",1,7
2023-03-31,"Cauca",1,6.57142857142857
2023-03-31,"Cesar",4,6
2023-03-31,"Córdoba",2,5.85714285714286
2023-03-31,"La Guajira",2,2
2023-03-31,"Magdalena",2,1.85714285714286
2023-03-31,"Meta",4,2.28571428571429
2023-03-31,"Norte de Santander",5,2.85714285714286
2023-03-31,"Santander",6,3.57142857142857
2023-03-31,"Tolima",1,3.14285714285714
2023-03-31,"Valle del Cauca",24,6.28571428571429
2023-04-01,"Antioquia",6,6.85714285714286
2023-04-01,"Arauca",2,6.85714285714286
2023-04-01,"Atlántico",2,6.57142857142857
2023-04-01,"Bogotá, D.C.",27,9.71428571428571
2023-04-01,"Bolívar",1,9
2023-04-01,"Boyacá",1,9
2023-04-01,"Casanare",1,5.71428571428571
2023-04-01,"Cesar",4,5.42857142857143
2023-04-01,"Cundinamarca",3,5.57142857142857
2023-04-01,"La Guajira",3,5.71428571428571
2023-04-01,"Meta",2,2.14285714285714
2023-04-01,"Nariño",2,2.28571428571429
2023-04-01,"Norte de Santander",1,2.28571428571429
2023-04-01,"Santander",7,3.14285714285714
2023-04-01,"Sucre",1,2.71428571428571
2023-04-01,"Valle del Cauca",5,3
2023-04-01,"Vaupés",1,2.71428571428571
2023-04-02,"Antioquia",7,3.42857142857143
2023-04-02,"Atlántico",5,3.85714285714286
2023-04-02,"Bogotá, D.C.",22,6.85714285714286
2023-04-02,"Boyacá",2,6.14285714285714
2023-04-02,"Casanare",3,6.42857142857143
2023-04-02,"Cesar",5,6.42857142857143
2023-04-02,"Cundinamarca",1,6.42857142857143
2023-04-02,"Norte de Santander",6,6.28571428571429
2023-04-02,"Santander",1,5.71428571428571
2023-04-02,"Tolima",1,2.71428571428571
2023-04-03,"Antioquia",7,3.42857142857143
2023-04-03,"Arauca",1,3.14285714285714
2023-04-03,"Atlántico",5,3.14285714285714
2023-04-03,"Bogotá, D.C.",26,6.71428571428571
2023-04-03,"Bolívar",5,6.57142857142857
2023-04-03,"Boyacá",5,7.14285714285714
2023-04-03,"Cesar",2,7.28571428571429
2023-04-03,"Cundinamarca",5,7
2023-04-03,"La Guajira",2,7.14285714285714
2023-04-03,"Meta",5,7.14285714285714
2023-04-03,"Nariño",1,3.57142857142857
2023-04-03,"Norte de Santander",8,4
2023-04-03,"Quindio",1,3.42857142857143
2023-04-03,"Risaralda",1,3.28571428571429
2023-04-03,"Santander",10,4
2023-04-03,"Tolima",1,3.85714285714286
2023-04-03,"Valle del Cauca",3,3.57142857142857
2023-04-04,"Antioquia",3,3.85714285714286
2023-04-04,"Atlántico",4,3.28571428571429
2023-04-04,"Bogotá, D.C.",26,6.85714285714286
2023-04-04,"Bolívar",6,7.57142857142857
2023-04-04,"Boyacá",5,6.85714285714286
2023-04-04,"Cesar",1,6.85714285714286
2023-04-04,"Cundinamarca",4,7
2023-04-04,"Córdoba",1,6.71428571428571
2023-04-04,"La Guajira",1,6.28571428571429
2023-04-04,"Magdalena",2,2.85714285714286
2023-04-04,"Meta",3,2.42857142857143
2023-04-04,"Nariño",1,1.85714285714286
2023-04-04,"Norte de Santander",5,2.42857142857143
2023-04-04,"Santander",4,2.42857142857143
2023-04-04,"Sucre",1,2.42857142857143
2023-04-04,"Tolima",1,2.42857142857143
2023-04-04,"Valle del Cauca",4,2.71428571428571
2023-04-05,"Antioquia",1,2.42857142857143
2023-04-05,"Bogotá, D.C.",34,7.14285714285714
2023-04-05,"Bolívar",2,6.71428571428571
2023-04-05,"Boyacá",2,6.42857142857143
2023-04-05,"Cesar",1,6.42857142857143
2023-04-05,"Cundinamarca",3,6.71428571428571
2023-04-05,"La Guajira",5,6.85714285714286
2023-04-05,"Norte de Santander",3,7.14285714285714
2023-04-05,"Risaralda",1,2.42857142857143
2023-04-05,"Santander",3,2.57142857142857
2023-04-05,"Sucre",2,2.57142857142857
2023-04-05,"Tolima",3,2.85714285714286
2023-04-05,"Valle del Cauca",7,3.42857142857143
2023-04-06,"Antioquia",5,3.42857142857143
2023-04-06,"Arauca",1,3.14285714285714
2023-04-06,"Atlántico",1,3.14285714285714
2023-04-06,"Bogotá, D.C.",38,8.14285714285714
2023-04-06,"Bolívar",2,8.14285714285714
2023-04-06,"Boyacá",3,8.14285714285714
2023-04-06,"Cesar",1,7.28571428571429
2023-04-06,"Cundinamarca",4,7.14285714285714
2023-04-06,"La Guajira",4,7.57142857142857
2023-04-06,"Meta",3,7.85714285714286
2023-04-06,"Nariño",1,2.57142857142857
2023-04-06,"Norte de Santander",3,2.71428571428571
2023-04-06,"Santander",5,3
2023-04-06,"Tolima",1,3
2023-04-06,"Valle del Cauca",20,5.28571428571429
2023-04-07,"Antioquia",11,6.28571428571429
2023-04-07,"Atlántico",3,6.28571428571429
2023-04-07,"Bogotá, D.C.",38,11.5714285714286
2023-04-07,"Bolívar",2,11.4285714285714
2023-04-07,"Boyacá",3,11.1428571428571
2023-04-07,"Caldas",1,11.1428571428571
2023-04-07,"Cesar",3,8.71428571428571
2023-04-07,"Norte de Santander",3,7.57142857142857
2023-04-07,"Risaralda",1,7.28571428571429
2023-04-07,"Santander",8,3
2023-04-07,"Tolima",1,2.85714285714286
2023-04-07,"Valle del Cauca",6,3.28571428571429
2023-04-08,"Antioquia",7,4.14285714285714
2023-04-08,"Arauca",2,4
2023-04-08,"Atlántico",1,3.71428571428571
2023-04-08,"Bogotá, D.C.",35,8.57142857142857
2023-04-08,"Bolívar",3,7.85714285714286
2023-04-08,"Boyacá",1,7.85714285714286
2023-04-08,"Cauca",1,7.14285714285714
2023-04-08,"Cesar",1,6.28571428571429
2023-04-08,"Cundinamarca",2,6.28571428571429
2023-04-08,"La Guajira",2,6.42857142857143
2023-04-08,"Norte de Santander",2,1.71428571428571
2023-04-08,"Santander",6,2.14285714285714
2023-04-08,"Valle del Cauca",2,2.28571428571429
2023-04-09,"Antioquia",15,4.28571428571429
2023-04-09,"Atlántico",5,4.85714285714286
2023-04-09,"Bogotá, D.C.",40,10.2857142857143
2023-04-09,"Bolívar",2,10.2857142857143
2023-04-09,"Boyacá",1,10.1428571428571
2023-04-09,"Cauca",1,9.42857142857143
2023-04-09,"Cesar",1,9.28571428571429
2023-04-09,"Cundinamarca",32,11.7142857142857
2023-04-09,"Córdoba",1,11.1428571428571
2023-04-09,"Magdalena",2,5.71428571428571
2023-04-09,"Meta",2,5.71428571428571
2023-04-09,"Nariño",1,5.71428571428571
2023-04-09,"Norte de Santander",4,6.14285714285714
2023-04-09,"Santander",10,7.42857142857143
2023-04-09,"Tolima",1,3
2023-04-09,"Valle del Cauca",5,3.57142857142857
2023-04-10,"Antioquia",8,4.42857142857143
2023-04-10,"Atlántico",7,5.14285714285714
2023-04-10,"Bogotá, D.C.",44,11.2857142857143
2023-04-10,"Bolívar",2,11
2023-04-10,"Cesar",4,10.1428571428571
2023-04-10,"Cundinamarca",6,10.8571428571429
2023-04-10,"Córdoba",1,10.2857142857143
2023-04-10,"La Guajira",1,9.28571428571429
2023-04-10,"Magdalena",2,8.57142857142857
2023-04-10,"Meta",1,2.42857142857143
2023-04-10,"Nariño",1,2.28571428571429
2023-04-10,"Norte de Santander",2,2
2023-04-10,"Risaralda",1,1.28571428571429
2023-04-10,"Santander",10,2.57142857142857
2023-04-10,"Valle del Cauca",2,2.71428571428571
2023-04-11,"Antioquia",9,3.71428571428571
2023-04-11,"Atlántico",7,4.57142857142857
2023-04-11,"Bogotá, D.C.",25,8
2023-04-11,"Bolívar",1,7.85714285714286
2023-04-11,"Boyacá",2,8
2023-04-11,"Caldas",1,6.71428571428571
2023-04-11,"Casanare",1,6.57142857142857
2023-04-11,"Cesar",1,5.42857142857143
2023-04-11,"Cundinamarca",1,4.57142857142857
2023-04-11,"Norte de Santander",2,1.28571428571429
2023-04-11,"Quindio",1,1.28571428571429
2023-04-11,"Risaralda",2,1.28571428571429
2023-04-11,"Santander",4,1.71428571428571
2023-04-11,"Sucre",1,1.71428571428571
2023-04-11,"Valle del Cauca",8,2.71428571428571
2023-04-12,"Antioquia",4,3.14285714285714
2023-04-12,"Atlántico",3,3.28571428571429
2023-04-12,"Bogotá, D.C.",27,7
2023-04-12,"Bolívar",2,7
2023-04-12,"Boyacá",4,7
2023-04-12,"Caldas",1,7
2023-04-12,"Casanare",1,6
2023-04-12,"Cauca",1,5.57142857142857
2023-04-12,"Cesar",3,5.57142857142857
2023-04-12,"La Guajira",1,1.85714285714286
2023-04-12,"Magdalena",2,1.85714285714286
2023-04-12,"Meta",1,1.42857142857143
2023-04-12,"Norte de Santander",5,2
2023-04-12,"Santander",7,2.85714285714286
2023-04-12,"Tolima",1,2.85714285714286
2023-04-12,"Valle del Cauca",2,2.71428571428571
2023-04-13,"Antioquia",2,2.85714285714286
2023-04-13,"Arauca",1,2.71428571428571
2023-04-13,"Atlántico",5,3.28571428571429
2023-04-13,"Bogotá, D.C.",23,5.85714285714286
2023-04-13,"Bolívar",5,5.57142857142857
2023-04-13,"Boyacá",1,5.57142857142857
2023-04-13,"Caldas",1,5.42857142857143
2023-04-13,"Cesar",2,5.42857142857143
2023-04-13,"Cundinamarca",5,6
2023-04-13,"La Guajira",1,5.42857142857143
2023-04-13,"Magdalena",2,2.42857142857143
2023-04-13,"Norte de Santander",2,2
2023-04-13,"Santander",8,3
2023-04-13,"Sucre",1,3
2023-04-13,"Valle del Cauca",3,3.14285714285714
2023-04-14,"Antioquia",6,3.28571428571429
2023-04-14,"Arauca",2,3.42857142857143
2023-04-14,"Atlántico",3,3.57142857142857
2023-04-14,"Bogotá, D.C.",19,6
2023-04-14,"Casanare",2,5.14285714285714
2023-04-14,"Cesar",2,5.28571428571429
2023-04-14,"Magdalena",1,5
2023-04-14,"Norte de Santander",3,4.57142857142857
2023-04-14,"Santander",8,5.42857142857143
2023-04-14,"Tolima",1,5.14285714285714
2023-04-14,"Valle del Cauca",3,2.85714285714286
2023-04-15,"Antioquia",9,3.85714285714286
2023-04-15,"Atlántico",4,4.14285714285714
2023-04-15,"Bogotá, D.C.",41,9.85714285714286
2023-04-15,"Boyacá",3,9.85714285714286
2023-04-15,"Cauca",1,8.85714285714286
2023-04-15,"Cesar",3,9.14285714285714
2023-04-15,"Cundinamarca",1,8.85714285714286
2023-04-15,"La Guajira",1,7.71428571428571
2023-04-15,"Nariño",1,7.28571428571429
2023-04-15,"Norte de Santander",2,1.71428571428571
2023-04-15,"Santander",8,2.42857142857143
2023-04-15,"Tolima",1,2.42857142857143
2023-04-15,"Valle del Cauca",3,2.42857142857143
2023-04-16,"Antioquia",7,3.28571428571429
2023-04-16,"Atlántico",5,3.85714285714286
2023-04-16,"Bogotá, D.C.",29,7.85714285714286
2023-04-16,"Bolívar",1,7.71428571428571
2023-04-16,"Boyacá",3,7
2023-04-16,"Cesar",2,7.14285714285714
2023-04-16,"Huila",1,6.85714285714286
2023-04-16,"La Guajira",1,6
2023-04-16,"Magdalena",2,5.57142857142857
2023-04-16,"Norte de Santander",1,1.57142857142857
2023-04-16,"Santander",8,2.57142857142857
2023-04-16,"Tolima",2,2.42857142857143
2023-04-16,"Valle del Cauca",3,2.57142857142857
2023-04-17,"Antioquia",7,3.42857142857143
2023-04-17,"Arauca",1,3.42857142857143
2023-04-17,"Atlántico",3,3.57142857142857
2023-04-17,"Bogotá, D.C.",44,9.71428571428571
2023-04-17,"Boyacá",2,8.85714285714286
2023-04-17,"Cesar",1,8.71428571428571
2023-04-17,"Cundinamarca",6,9.14285714285714
2023-04-17,"La Guajira",1,8.28571428571429
2023-04-17,"Magdalena",1,8.28571428571429
2023-04-17,"Meta",2,8.14285714285714
2023-04-17,"Norte de Santander",1,2
2023-04-17,"Santander",10,3.14285714285714
2023-04-17,"Valle del Cauca",2,3.28571428571429
2023-04-18,"Antioquia",15,4.57142857142857
2023-04-18,"Atlántico",7,5.42857142857143
2023-04-18,"Bogotá, D.C.",29,9.42857142857143
2023-04-18,"Bolívar",1,9.28571428571429
2023-04-18,"Boyacá",2,9.42857142857143
2023-04-18,"Cauca",1,8.14285714285714
2023-04-18,"Cesar",3,8.28571428571429
2023-04-18,"Cundinamarca",3,6.57142857142857
2023-04-18,"La Guajira",6,6.42857142857143
2023-04-18,"Magdalena",1,2.42857142857143
2023-04-18,"Meta",1,2.42857142857143
2023-04-18,"Nariño",1,2.28571428571429
2023-04-18,"Norte de Santander",3,2.57142857142857
2023-04-18,"Santander",6,3
2023-04-18,"Valle del Cauca",5,3.28571428571429
2023-04-19,"Antioquia",14,4.42857142857143
2023-04-19,"Atlántico",5,5
2023-04-19,"Bogotá, D.C.",26,8.57142857142857
2023-04-19,"Bolívar",1,8.57142857142857
2023-04-19,"Boyacá",2,8.42857142857143
2023-04-19,"Casanare",1,7.71428571428571
2023-04-19,"Cauca",1,7.14285714285714
2023-04-19,"Cesar",3,5.57142857142857
2023-04-19,"Cundinamarca",6,5.71428571428571
2023-04-19,"La Guajira",3,2.42857142857143
2023-04-19,"Meta",1,2.42857142857143
2023-04-19,"Nariño",1,2.28571428571429
2023-04-19,"Norte de Santander",2,2.42857142857143
2023-04-19,"Santander",9,3.57142857142857
2023-04-19,"Tolima",2,3.42857142857143
2023-04-19,"Valle del Cauca",1,2.71428571428571
2023-04-20,"Antioquia",4,2.85714285714286
2023-04-20,"Arauca",1,2.85714285714286
2023-04-20,"Atlántico",6,3.57142857142857
2023-04-20,"Bogotá, D.C.",33,8
2023-04-20,"Bolívar",3,7.14285714285714
2023-04-20,"Boyacá",4,7.42857142857143
2023-04-20,"Caldas",3,7.71428571428571
2023-04-20,"Cauca",4,7.71428571428571
2023-04-20,"Cesar",3,8
2023-04-20,"Cundinamarca",1,7.28571428571429
2023-04-20,"Córdoba",1,2.71428571428571
2023-04-20,"La Guajira",3,2.71428571428571
2023-04-20,"Magdalena",2,2.42857142857143
2023-04-20,"Meta",4,2.57142857142857
2023-04-20,"Norte de Santander",12,3.71428571428571
2023-04-20,"Santander",6,4.14285714285714
2023-04-20,"Sucre",2,4.28571428571429
2023-04-20,"Tolima",2,4.42857142857143
2023-04-20,"Valle del Cauca",2,4.28571428571429
2023-04-21,"Antioquia",14,6
2023-04-21,"Arauca",1,5.57142857142857
2023-04-21,"Atlántico",8,5
2023-04-21,"Bogotá, D.C.",41,10
2023-04-21,"Bolívar",3,10.1428571428571
2023-04-21,"Boyacá",4,10.4285714285714
2023-04-21,"Casanare",2,10.4285714285714
2023-04-21,"Cesar",5,9.14285714285714
2023-04-21,"Cundinamarca",12,10.7142857142857
2023-04-21,"Córdoba",1,9.71428571428571
2023-04-21,"La Guajira",3,4.28571428571429
2023-04-21,"Magdalena",2,4.14285714285714
2023-04-21,"Nariño",2,3.85714285714286
2023-04-21,"Norte de Santander",12,5.28571428571429
2023-04-21,"Santander",5,5.28571428571429
2023-04-21,"Sucre",2,3.85714285714286
2023-04-21,"Tolima",3,4.14285714285714
2023-04-21,"Valle del Cauca",2,4
2023-04-22,"Antioquia",24,7.14285714285714
2023-04-22,"Arauca",1,7
2023-04-22,"Atlántico",5,6
2023-04-22,"Bogotá, D.C.",37,10.5714285714286
2023-04-22,"Bolívar",3,10.7142857142857
2023-04-22,"Boyacá",3,10.7142857142857
2023-04-22,"Caldas",1,10.5714285714286
2023-04-22,"Casanare",1,7.28571428571429
2023-04-22,"Cauca",1,7.28571428571429
2023-04-22,"Cesar",4,7.14285714285714
2023-04-22,"Cundinamarca",4,2.42857142857143
2023-04-22,"Magdalena",1,2.14285714285714
2023-04-22,"Nariño",1,1.85714285714286
2023-04-22,"Norte de Santander",3,2.14285714285714
2023-04-22,"Santander",9,3.28571428571429
2023-04-22,"Sucre",2,3.42857142857143
2023-04-22,"Tolima",1,3
2023-04-22,"Valle del Cauca",3,2.85714285714286
2023-04-23,"Antioquia",18,5.28571428571429
2023-04-23,"Arauca",4,5.71428571428571
2023-04-23,"Atlántico",9,6.57142857142857
2023-04-23,"Bogotá, D.C.",38,10.7142857142857
2023-04-23,"Bolívar",2,10.7142857142857
2023-04-23,"Boyacá",1,10.7142857142857
2023-04-23,"Caldas",1,10.4285714285714
2023-04-23,"Casanare",2,8.14285714285714
2023-04-23,"Cesar",8,8.71428571428571
2023-04-23,"Cundinamarca",4,8
2023-04-23,"La Guajira",1,2.71428571428571
2023-04-23,"Magdalena",2,2.71428571428571
2023-04-23,"Meta",2,2.85714285714286
2023-04-23,"Nariño",3,3.14285714285714
2023-04-23,"Norte de Santander",3,3.28571428571429
2023-04-23,"Santander",11,3.71428571428571
2023-04-23,"Sucre",2,3.42857142857143
2023-04-23,"Tolima",1,3.42857142857143
2023-04-23,"Valle del Cauca",5,3.85714285714286
2023-04-24,"Antioquia",18,6.14285714285714
2023-04-24,"Arauca",3,6.14285714285714
2023-04-24,"Atlántico",9,7
2023-04-24,"Bogotá, D.C.",57,13.5714285714286
2023-04-24,"Bolívar",3,13.7142857142857
2023-04-24,"Boyacá",3,14
2023-04-24,"Cauca",3,13.7142857142857
2023-04-24,"Cesar",6,12
2023-04-24,"Cundinamarca",3,12
2023-04-24,"Córdoba",1,10.8571428571429
2023-04-24,"La Guajira",1,2.85714285714286
2023-04-24,"Magdalena",2,2.71428571428571
2023-04-24,"Meta",2,2.57142857142857
2023-04-24,"Nariño",1,2.28571428571429
2023-04-24,"Norte de Santander",1,1.57142857142857
2023-04-24,"Putumayo",1,1.28571428571429
2023-04-24,"Risaralda",1,1.28571428571429
2023-04-24,"Santander",5,1.85714285714286
2023-04-24,"Sucre",1,1.71428571428571
2023-04-24,"Valle del Cauca",3,1.85714285714286
2023-04-25,"Antioquia",10,3.14285714285714
2023-04-25,"Arauca",2,3.28571428571429
2023-04-25,"Atlántico",8,4.28571428571429
2023-04-25,"Bogotá, D.C.",34,9
2023-04-25,"Bolívar",2,8.57142857142857
2023-04-25,"Boyacá",2,8.71428571428571
2023-04-25,"Casanare",1,8.42857142857143
2023-04-25,"Cauca",1,7.14285714285714
2023-04-25,"Cesar",3,7.28571428571429
2023-04-25,"Cundinamarca",10,7.57142857142857
2023-04-25,"La Guajira",1,2.85714285714286
2023-04-25,"Magdalena",3,3
2023-04-25,"Nariño",4,3.28571428571429
2023-04-25,"Norte de Santander",8,4.28571428571429
2023-04-25,"Risaralda",2,4.42857142857143
2023-04-25,"Santander",4,4.57142857142857
2023-04-25,"Valle del Cauca",2,3.42857142857143
2023-04-25,"Vaupés",1,3.42857142857143
2023-04-26,"Antioquia",8,4.14285714285714
2023-04-26,"Arauca",1,3.71428571428571
2023-04-26,"Atlántico",8,3.71428571428571
2023-04-26,"Bogotá, D.C.",9,4.71428571428571
2023-04-26,"Bolívar",2,4.42857142857143
2023-04-26,"Boyacá",1,4.28571428571429
2023-04-26,"Cesar",1,4.28571428571429
2023-04-26,"Cundinamarca",4,3.71428571428571
2023-04-26,"La Guajira",2,3.85714285714286
2023-04-26,"Magdalena",2,3
2023-04-26,"Meta",1,1.85714285714286
2023-04-26,"Nariño",1,1.71428571428571
2023-04-26,"Norte de Santander",9,2.85714285714286
2023-04-26,"Risaralda",1,2.85714285714286
2023-04-26,"Santander",10,3.71428571428571
2023-04-26,"Tolima",1,3.57142857142857
2023-04-26,"Valle del Cauca",1,3.42857142857143
2023-04-27,"Antioquia",6,4.14285714285714
2023-04-27,"Arauca",3,4.42857142857143
2023-04-27,"Atlántico",11,4.71428571428571
2023-04-27,"Bogotá, D.C.",13,6.42857142857143
2023-04-27,"Boyacá",2,5.28571428571429
2023-04-27,"Cesar",9,6.42857142857143
2023-04-27,"Cundinamarca",2,6.57142857142857
2023-04-27,"Córdoba",2,6
2023-04-27,"Huila",1,5.71428571428571
2023-04-27,"Magdalena",1,4.28571428571429
2023-04-27,"Meta",3,2.85714285714286
2023-04-27,"Nariño",1,2.71428571428571
2023-04-27,"Norte de Santander",14,3.42857142857143
2023-04-27,"Putumayo",1,3.28571428571429
2023-04-27,"Risaralda",1,3.14285714285714
2023-04-27,"Santander",9,4.28571428571429
2023-04-27,"Tolima",2,4.42857142857143
2023-04-27,"Valle del Cauca",2,4.28571428571429
2023-04-28,"Antioquia",6,5
2023-04-28,"Atlántico",4,3.57142857142857
2023-04-28,"Bogotá, D.C.",29,7.57142857142857
2023-04-28,"Bolívar",5,8.14285714285714
2023-04-28,"Boyacá",3,7.28571428571429
2023-04-28,"Casanare",2,7.28571428571429
2023-04-28,"Cesar",1,7.14285714285714
2023-04-28,"Cundinamarca",1,6.42857142857143
2023-04-28,"La Guajira",1,6
2023-04-28,"Magdalena",1,2
2023-04-28,"Meta",1,1.42857142857143
2023-04-28,"Norte de Santander",9,2.28571428571429
2023-04-28,"Santander",9,3.28571428571429
2023-04-28,"Tolima",1,3.28571428571429
2023-04-28,"Valle del Cauca",5,3.85714285714286
2023-04-29,"Antioquia",24,7.14285714285714
2023-04-29,"Arauca",2,7.28571428571429
2023-04-29,"Atlántico",10,8.57142857142857
2023-04-29,"Bogotá, D.C.",39,12.8571428571429
2023-04-29,"Bolívar",5,12.2857142857143
