YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2021-10,229.0,108.0,116.0,34.0,29.0,51.0,12.0,50.0,11.0,19.0,2.0,0.0
2021-11,212.0,129.0,111.0,31.0,58.0,53.0,12.0,34.0,6.0,23.0,5.0,0.0
2021-12,254.0,117.0,115.0,41.0,51.0,46.0,6.0,48.0,22.0,13.0,7.0,0.0
2022-01,361.0,88.0,96.0,57.0,70.0,62.0,131.0,37.0,26.0,34.0,3.0,0.0
2022-02,281.0,109.0,92.0,43.0,60.0,49.0,114.0,16.0,12.0,21.0,6.0,0.0
2022-03,249.0,115.0,100.0,30.0,52.0,44.0,19.0,18.0,15.0,17.0,3.0,1.0
2022-04,221.0,111.0,106.0,40.0,44.0,46.0,4.0,25.0,16.0,20.0,7.0,0.0
2022-05,241.0,129.0,96.0,35.0,51.0,42.0,2.0,26.0,20.0,17.0,6.0,0.0
2022-06,223.0,105.0,119.0,35.0,61.0,58.0,1.0,29.0,13.0,18.0,2.0,0.0
2022-07,278.0,125.0,119.0,36.0,67.0,57.0,38.0,30.0,15.0,28.0,5.0,0.0
2022-08,268.0,121.0,97.0,31.0,48.0,54.0,22.0,20.0,15.0,21.0,10.0,0.0
2022-09,234.0,102.0,115.0,49.0,52.0,56.0,5.0,16.0,15.0,8.0,5.0,0.0
2022-10,228.0,115.0,106.0,43.0,40.0,66.0,0.0,24.0,17.0,14.0,6.0,1.0
2022-11,276.0,121.0,111.0,39.0,45.0,57.0,1.0,21.0,22.0,19.0,4.0,0.0
2022-12,256.0,107.0,116.0,37.0,42.0,53.0,9.0,24.0,17.0,21.0,8.0,0.0
2023-01,289.0,121.0,94.0,50.0,53.0,47.0,17.0,27.0,22.0,18.0,3.0,0.0
2023-02,201.0,102.0,85.0,34.0,38.0,32.0,5.0,19.0,12.0,12.0,8.0,0.0
2023-03,252.0,110.0,92.0,26.0,40.0,58.0,2.0,14.0,20.0,14.0,6.0,0.0
2023-04,224.0,116.0,92.0,49.0,51.0,36.0,1.0,13.0,13.0,16.0,5.0,0.0
2023-05,252.0,118.0,91.0,50.0,44.0,43.0,0.0,26.0,17.0,18.0,6.0,0.0
2023-06,253.0,105.0,88.0,52.0,63.0,40.0,1.0,14.0,22.0,14.0,7.0,0.0
2023-07,252.0,104.0,105.0,44.0,53.0,47.0,1.0,20.0,18.0,12.0,9.0,0.0
2023-08,230.0,95.0,85.0,51.0,42.0,56.0,3.0,16.0,13.0,10.0,6.0,0.0
2023-09,207.0,107.0,79.0,26.0,41.0,41.0,3.0,16.0,14.0,16.0,4.0,0.0
2023-10,227.0,115.0,85.0,36.0,44.0,50.0,1.0,21.0,26.0,20.0,8.0,0.0
2023-11,224.0,114.0,72.0,38.0,40.0,44.0,0.0,7.0,16.0,11.0,3.0,0.0
2023-12,223.0,120.0,81.0,41.0,54.0,41.0,1.0,19.0,16.0,12.0,5.0,0.0
